date,strategy,stop_type,touch,result,pnl,notes,mae,entry_time,entry_price,exit_price,exit_time,target_price,stop_price,full_strategy
2025-03-28,Mean Rev 100% Long (150% Ext),Structure,2,win,-19142.5,,0.0,2025-03-27 11:30:03.302236627-04:00,20122.0,19165.625,2025-03-27 11:30:04.408092265-04:00,19165.875,20115.5,Mean Rev 100% Long (150% Ext) [Structure]
2025-03-28,Mean Rev 100% Long (IB Edge),Smart,2,win,-9835.0,,0.0,2025-03-27 11:30:03.302236627-04:00,20122.0,19631.0,2025-03-27 11:30:04.408092265-04:00,19631.25,19810.5,Mean Rev 100% Long (IB Edge) [Smart]
2025-03-28,Mean Rev 100% Long (IB Mid),Smart,2,win,-6732.5,,0.0,2025-03-27 11:30:03.302236627-04:00,20122.0,19786.125,2025-03-27 11:30:04.408092265-04:00,19786.375,19810.5,Mean Rev 100% Long (IB Mid) [Smart]
2025-03-28,Mean Rev 100% Long (100% Ext),Smart,2,win,-16040.0,,0.0,2025-03-27 11:30:03.302236627-04:00,20122.0,19320.75,2025-03-27 11:30:04.408092265-04:00,19321.0,19810.5,Mean Rev 100% Long (100% Ext) [Smart]
2025-03-28,Mean Rev 100% Long (150% Ext),Smart,2,win,-19142.5,,0.0,2025-03-27 11:30:03.302236627-04:00,20122.0,19165.625,2025-03-27 11:30:04.408092265-04:00,19165.875,19810.5,Mean Rev 100% Long (150% Ext) [Smart]
2025-03-28,Mean Rev 100% Long (IB Edge),Fixed,2,win,-9835.0,,0.0,2025-03-27 11:30:03.302236627-04:00,20122.0,19631.0,2025-03-27 11:30:04.408092265-04:00,19631.25,20117.0,Mean Rev 100% Long (IB Edge) [Fixed]
2025-03-28,Mean Rev 100% Long (IB Mid),Fixed,2,win,-6732.5,,0.0,2025-03-27 11:30:03.302236627-04:00,20122.0,19786.125,2025-03-27 11:30:04.408092265-04:00,19786.375,20117.0,Mean Rev 100% Long (IB Mid) [Fixed]
2025-03-28,Mean Rev 100% Long (100% Ext),Fixed,2,win,-16040.0,,0.0,2025-03-27 11:30:03.302236627-04:00,20122.0,19320.75,2025-03-27 11:30:04.408092265-04:00,19321.0,20117.0,Mean Rev 100% Long (100% Ext) [Fixed]
2025-03-28,Mean Rev 100% Long (150% Ext),Fixed,2,win,-19142.5,,0.0,2025-03-27 11:30:03.302236627-04:00,20122.0,19165.625,2025-03-27 11:30:04.408092265-04:00,19165.875,20117.0,Mean Rev 100% Long (150% Ext) [Fixed]
2025-03-28,Break & Retest (Short),Leeway (10%),1,win,3082.5,Sustained Auction,-77.0,2025-03-28 10:31:51.771172431-04:00,19631.25,19476.375,2025-03-28 13:01:08.252826313-04:00,19476.125,19662.275,Break & Retest (Short) [Leeway (10%)]
2025-03-28,Break & Retest (Short),Leeway (10%),2,win,3082.5,Sustained Auction,-5.0,2025-03-28 11:36:42.035605977-04:00,19631.25,19476.375,2025-03-28 13:01:08.252826313-04:00,19476.125,19662.275,Break & Retest (Short) [Leeway (10%)]
2025-03-31,Mean Rev 100% Long (IB Edge),Structure,1,win,-8160.0,,-2.0,2025-03-31 14:30:00-04:00,19383.75,18976.5,2025-03-31 14:35:00.002418625-04:00,18976.75,19358.5,Mean Rev 100% Long (IB Edge) [Structure]
2025-03-31,Mean Rev 100% Long (IB Mid),Structure,1,win,-6010.0,,-2.0,2025-03-31 14:30:00-04:00,19383.75,19084.0,2025-03-31 14:35:00.002418625-04:00,19084.25,19358.5,Mean Rev 100% Long (IB Mid) [Structure]
2025-03-31,Mean Rev 100% Long (100% Ext),Structure,1,win,-12460.0,,-2.0,2025-03-31 14:30:00-04:00,19383.75,18761.5,2025-03-31 14:35:00.002418625-04:00,18761.75,19358.5,Mean Rev 100% Long (100% Ext) [Structure]
2025-03-31,Mean Rev 100% Long (150% Ext),Structure,1,win,-14610.0,,-2.0,2025-03-31 14:30:00-04:00,19383.75,18654.0,2025-03-31 14:35:00.002418625-04:00,18654.25,19358.5,Mean Rev 100% Long (150% Ext) [Structure]
2025-03-31,Mean Rev 100% Long (IB Edge),Smart,1,win,-8160.0,,-2.0,2025-03-31 14:30:00-04:00,19383.75,18976.5,2025-03-31 14:35:00.002418625-04:00,18976.75,19167.5,Mean Rev 100% Long (IB Edge) [Smart]
2025-03-31,Mean Rev 100% Long (IB Mid),Smart,1,win,-6010.0,,-2.0,2025-03-31 14:30:00-04:00,19383.75,19084.0,2025-03-31 14:35:00.002418625-04:00,19084.25,19167.5,Mean Rev 100% Long (IB Mid) [Smart]
2025-03-31,Mean Rev 100% Long (100% Ext),Smart,1,win,-12460.0,,-2.0,2025-03-31 14:30:00-04:00,19383.75,18761.5,2025-03-31 14:35:00.002418625-04:00,18761.75,19167.5,Mean Rev 100% Long (100% Ext) [Smart]
2025-03-31,Mean Rev 100% Long (150% Ext),Smart,1,win,-14610.0,,-2.0,2025-03-31 14:30:00-04:00,19383.75,18654.0,2025-03-31 14:35:00.002418625-04:00,18654.25,19167.5,Mean Rev 100% Long (150% Ext) [Smart]
2025-03-31,Mean Rev 100% Long (IB Edge),Fixed,1,win,-8160.0,,-2.0,2025-03-31 14:30:00-04:00,19383.75,18976.5,2025-03-31 14:35:00.002418625-04:00,18976.75,19378.75,Mean Rev 100% Long (IB Edge) [Fixed]
2025-03-31,Mean Rev 100% Long (IB Mid),Fixed,1,win,-6010.0,,-2.0,2025-03-31 14:30:00-04:00,19383.75,19084.0,2025-03-31 14:35:00.002418625-04:00,19084.25,19378.75,Mean Rev 100% Long (IB Mid) [Fixed]
2025-03-31,Mean Rev 100% Long (100% Ext),Fixed,1,win,-12460.0,,-2.0,2025-03-31 14:30:00-04:00,19383.75,18761.5,2025-03-31 14:35:00.002418625-04:00,18761.75,19378.75,Mean Rev 100% Long (100% Ext) [Fixed]
2025-03-31,Mean Rev 100% Long (150% Ext),Fixed,1,win,-14610.0,,-2.0,2025-03-31 14:30:00-04:00,19383.75,18654.0,2025-03-31 14:35:00.002418625-04:00,18654.25,19378.75,Mean Rev 100% Long (150% Ext) [Fixed]
2025-03-31,Break & Retest (Long),Leeway (10%),1,loss,-455.0,Sustained Auction,-88.0,2025-03-31 11:22:51.081489895-04:00,19191.75,19169.75,2025-03-31 11:30:29.245165961-04:00,19299.25,19170.25,Break & Retest (Long) [Leeway (10%)]
2025-03-31,Break & Retest (Long),Leeway (10%),2,win,2130.0,Sustained Auction,-72.0,2025-03-31 12:10:18.893795049-04:00,19191.75,19299.0,2025-03-31 13:10:15.448261111-04:00,19299.25,19170.25,Break & Retest (Long) [Leeway (10%)]
